name,2018-11-16,2018-11-17,2018-11-21,2018-11-22,2018-11-23,2018-11-24,2018-11-25,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-11-30,2018-12-01,2018-12-02,2018-12-03,2018-12-04,2018-12-05,2018-12-06,2018-12-07
猫咪你好呀,"0,402010","0,402041","0,402172","0,402205","0,402229",0,0,0,"0,407453","0,407508","0,407557","0,407598",0,0,"0,407727","0,407747","0,407785","0,407995","0,408065"
有梦就能实现,"0,83610","0,83610","0,83635","0,83641","0,83643",0,0,0,"0,83667","0,83671","0,83673","0,83677",0,0,"0,83704","0,83708","0,83713","0,83720","0,83724"
道歉的正确姿势,"0,427574","0,427609","0,427807","0,427848","0,427886",0,0,0,"0,428047","0,428100","0,428146","0,428189",0,0,"0,428347","0,428372","0,428424","0,428457","0,428500"
喜欢你的味道,"0,85063","0,85067","0,85093","0,85101","0,85109",0,0,0,"0,85132","0,85135","0,85144","0,85148",0,0,"0,85174","0,85178","0,85187","0,85197","0,85204"
恋恋不忘,"0,75510","0,75513","0,75536","0,75541","0,75546",0,0,0,"0,75557","0,75561","0,75565","0,75567",0,0,"0,75584","0,75586","0,75596","0,75602","0,75604"
爱使人受伤,"0,41950","0,41953","0,41965","0,41969",0,0,0,0,"0,41986","0,41989","0,41994","0,41994",0,0,"0,42000","0,42001","0,42002","0,42005","0,42008"
秋日穿搭,"0,239125","0,239132","0,239182","0,239196","0,239205",0,0,0,"0,239245","0,239256","0,239265","0,239274",0,0,"0,239303","0,239306","0,239319","0,239326","0,239333"
美到不像话,"0,89047","0,89050","0,89077","0,89083","0,89086",0,0,0,"0,89103","0,89106","0,89111","0,89114",0,0,"0,89136","0,89139","0,89146","0,89153","0,89156"
坠入爱河的感觉,"0,80418","0,80421","0,80439",0,"0,80443",0,0,0,"0,80468","0,80473","0,80478","0,80480",0,0,"0,80502","0,80502","0,80511","0,80515","0,80517"
理发店生存指南,"0,203527","0,203555","0,203725","0,203781","0,203817",0,0,0,"0,204001","0,204046","0,204097","0,204139",0,0,"0,204293","0,204321","0,204376","0,204415","0,204452"
袒露心声,"0,70075","0,70079","0,70110","0,70114","0,70118",0,0,"0,70132","0,70134","0,70138","0,70143","0,70149",0,0,"0,70168","0,70170","0,70176","0,70182","0,70184"
纵观全局,"0,63333","0,63335","0,63356","0,63361","0,63363",0,0,0,"0,63377","0,63380","0,63384","0,63389",0,0,"0,63413","0,63415","0,63419","0,63425","0,63429"
提建议时说什么,"0,874070","0,874969","0,881788","0,883580","0,884850",0,0,0,"0,890379","0,891781","0,893188","0,894585",0,0,"0,898599","0,899535","0,900929","0,901898","0,903324"
望楼兴叹,"0,66542","0,66546","0,66568","0,66572","0,66574",0,0,"0,66590","0,66594","0,66601","0,66608","0,66614",0,0,"0,66631","0,66631","0,66639","0,66647","0,66652"
别上钩了,"0,67691","0,67696","0,67722","0,67724","0,67727",0,0,"0,67737","0,67739","0,67745","0,67751","0,67755",0,0,"0,67778","0,67779","0,67783","0,67790","0,67792"
宝莱坞电影,"0,1304141","0,1304146","0,1304164","0,1304261","0,1304493",0,0,"0,1305113","0,1305116","0,1305122","0,1305126","0,1305134",0,0,"0,1308738","0,1308741","0,1308748","0,1308752","0,1308756"
酷炫打招呼方式,"0,371261","0,373227",0,"0,379452","0,384283",0,0,"0,396770","0,399082","0,404046","0,406056","0,407163",0,0,"0,421561","0,423185","0,433181","0,434849","0,436756"
初遇老外聊些啥,"0,1178053","0,1178177","0,1179164","0,1179381",0,0,0,"0,1180213","0,1180395","0,1180597","0,1180817","0,1181062",0,"0,1181492","0,1181797","0,1181942","0,1182221","0,1182441","0,1182692"
打呼英语怎么说,"0,278168","0,278188","0,278333",0,0,0,0,"0,280025","0,280051","0,280082","0,280110","0,280130",0,0,"0,283140","0,283519","0,283953","0,283984","0,284004"
不忘初心,"0,95851","0,95855","0,95880","0,95884","0,95888",0,0,0,"0,95927","0,95938","0,95946","0,95955",0,0,"0,95979","0,95983","0,95988","0,95996","0,96005"
打嗝英语怎么说,"0,331706","0,331716","0,331812","0,331833",0,0,0,"0,333279","0,333294","0,333313","0,333328","0,333346",0,0,"0,336500","0,336925","0,337297","0,337318","0,337330"
点个外卖,"0,531063","0,531389","0,535473","0,535534",0,0,0,"0,537544","0,537587","0,539386","0,539859","0,539904",0,0,"0,541915","0,541941","0,541988","0,542025","0,542063"
点杯奶茶,"0,362228","0,362252","0,362420","0,362446",0,0,0,"0,362588","0,362637","0,362661","0,362689","0,362739",0,0,"0,362845","0,362871","0,362905","0,362937","0,362971"
家庭情况,"0,284554","0,284584","0,288511","0,288892",0,0,0,"0,289039","0,289084","0,289112","0,289158","0,292605",0,0,"0,293203","0,293230","0,293289","0,293344","0,295166"
开场白,"0,886068","0,886293",0,"0,895588","0,896952",0,0,"0,901040","0,902021","0,903150","0,904130","0,910277",0,0,"0,915088","0,915832","0,917324","0,918179","0,921872"
宅宅更健康,"0,104049","0,104060","0,104332","0,104346",0,0,0,"0,104416","0,104431","0,104457","0,104480","0,104500",0,0,"0,104655","0,104661","0,104684","0,104705","0,104719"
换个新手机,"0,146363","0,146370","0,146524",0,0,0,0,"0,146628","0,146642","0,146659","0,146675","0,146692",0,"0,146716","0,146731","0,146739","0,147146","0,147478","0,147570"
个人信息,"0,416458","0,416516","0,423848","0,424495",0,0,0,"0,424703","0,424755","0,424804","0,424866","0,430755",0,0,"0,431602","0,431640","0,431702","0,431738","0,434978"
玩在埃及,"0,207088","0,207141","0,207795",0,0,0,0,"0,208486","0,208596","0,208743","0,208879","0,209032",0,0,"0,209466","0,209537","0,209668","0,209771","0,209851"
少年强则国强,"0,63897","0,63903","0,63928","0,63934",0,0,0,0,"0,63958","0,63963","0,63971","0,63975",0,0,"0,63985","0,63989","0,63995","0,63998","0,64001"
不劳无获,"0,57555","0,57556","0,57571","0,57581",0,0,0,"0,57599","0,57600","0,57602","0,57606","0,57610",0,0,"0,57619","0,57621","0,57625","0,57627","0,57631"
收获成果,"0,51776","0,51778","0,51795","0,51797",0,0,0,"0,51807","0,51807","0,51810","0,51812","0,51817",0,0,"0,51823","0,51825","0,51829","0,51834","0,51835"
独一无二的你,"0,82432","0,82433","0,82450","0,82454","0,82458",0,0,0,"0,82470","0,82472","0,82476","0,82484",0,0,"0,82496","0,82498","0,82504","0,82510","0,82513"
豁达的心,"0,59718","0,59721","0,59735","0,59738",0,0,0,"0,59755","0,59757","0,59760","0,59763","0,59768",0,0,"0,59778","0,59781","0,59783","0,59788","0,59789"
腹有诗书气自华,"0,67045","0,67050","0,67074","0,67077","0,67080",0,0,"0,67095","0,67100","0,67104","0,67109","0,67116",0,0,"0,67127","0,67130","0,67135","0,67141","0,67145"
大爱无疆,"0,50874","0,50877","0,50892","0,50895","0,50897",0,0,"0,50914","0,50917","0,50922","0,50927","0,50931",0,0,"0,50939","0,50942","0,50947","0,50953","0,50956"
遵从内心,"0,59769","0,59770","0,59790","0,59794","0,59797",0,0,"0,59809","0,59811","0,59814","0,59815","0,59819",0,"0,59825","0,59832","0,59835","0,59840","0,59843","0,59844"
在苦难中成长,"0,61557","0,61558","0,61581","0,61585","0,61587",0,0,"0,61603","0,61605","0,61611","0,61614","0,61619",0,0,"0,61631","0,61633","0,61636","0,61640","0,61642"
坚持做正确的事,"0,69664","0,69666","0,69683","0,69687","0,69691",0,0,"0,69708","0,69711","0,69717","0,69723","0,69730",0,0,"0,69739","0,69743","0,69750","0,69754","0,69759"
谎言,"0,35738","0,35739","0,35758","0,35763","0,35765",0,0,"0,35776","0,35776","0,35779","0,35781","0,35782",0,0,"0,35792","0,35792","0,35795","0,35800","0,35801"
顽强面对生活,"0,59294","0,59297","0,59316","0,59319","0,59321",0,0,"0,59337","0,59340","0,59345","0,59347","0,59352",0,0,"0,59363","0,59364","0,59368","0,59375","0,59380"
生活之门,"0,87274","0,87276","0,87295","0,87302","0,87304",0,0,"0,87321","0,87321","0,87322","0,87324","0,87327",0,0,"0,87339","0,87339","0,87341","0,87347","0,87351"
在生活中成长,"0,71566","0,71567","0,71583",0,"0,71596",0,0,"0,71612","0,71612","0,71613","0,71615","0,71617",0,0,"0,71632","0,71635","0,71637","0,71642","0,71646"
说不通,"0,61248","0,61250","0,61264","0,61267","0,61273",0,0,"0,61289","0,61291","0,61293","0,61296","0,61298",0,0,"0,61310","0,61311","0,61313","0,61318","0,61321"
如何优雅地砍价,"0,287427","0,287440","0,287862","0,287897","0,287938",0,0,"0,288268","0,289376","0,289801","0,290163","0,290226",0,0,"0,290576","0,290590","0,290618","0,290632","0,290970"
保密,"0,52290","0,52292","0,52305","0,52310","0,52314",0,0,"0,52338","0,52340","0,52344","0,52345","0,52348",0,0,"0,52358","0,52361","0,52364","0,52371","0,52374"
学会放手,"0,70971","0,70976","0,70995","0,71000","0,71007",0,0,0,"0,71029","0,71031","0,71035","0,71036",0,0,"0,71054","0,71056","0,71061","0,71064","0,71071"
结束语,"0,346095","0,346117","0,347028",0,"0,347132",0,0,"0,347240","0,347271","0,347304","0,347334","0,348051",0,0,"0,348251","0,348267","0,348307","0,348336","0,348708"
月饼知多少,"0,164873","0,164918","0,165208","0,165266","0,165308",0,0,"0,165519","0,165565","0,165622","0,165676","0,165733",0,0,"0,165945","0,165983","0,166047","0,166099","0,166148"
红旗飘飘,"0,60571","0,60574","0,60586","0,60592","0,60595",0,0,"0,60609","0,60611","0,60614","0,60618","0,60622",0,0,"0,60632","0,60633","0,60639","0,60642","0,60644"
每逢佳节要送礼,"0,117641","0,117677","0,117953","0,118032","0,118094",0,0,"0,118345","0,118425","0,118497","0,118608","0,118700",0,0,"0,118858","0,118903","0,119009","0,119081","0,119167"
祝祖国生日快乐,"0,81347","0,81352","0,81393","0,81405","0,81412",0,0,"0,81453","0,81459","0,81465","0,81470","0,81480",0,0,"0,81512","0,81519","0,81527","0,81541","0,81549"
坚强的后盾,"0,56151","0,56155","0,56169","0,56173","0,56177",0,0,"0,56192","0,56195","0,56197","0,56199","0,56203",0,0,"0,56216","0,56221","0,56232","0,56237","0,56242"
家是温馨的港湾,"0,56782","0,56784","0,56806","0,56811","0,56814",0,0,"0,56829","0,56831","0,56837","0,56839","0,56841",0,0,"0,56852","0,56853","0,56856","0,56862","0,56867"
中秋节快乐,"0,75242","0,75244","0,75264","0,75273","0,75277",0,0,"0,75294","0,75298","0,75302","0,75306","0,75311",0,0,"0,75327","0,75330","0,75338","0,75342","0,75349"
笑尿了,"0,68632","0,68634","0,68651","0,68657","0,68661",0,0,"0,68673","0,68674","0,68677","0,68679","0,68679",0,"0,68688","0,68691","0,68693","0,68699","0,68701","0,68706"
彩妆英语大全,"0,172872","0,172945","0,173386","0,173482","0,173551",0,0,"0,173879","0,173946","0,174027","0,174114","0,174214",0,0,"0,174513","0,174564","0,174641","0,174702","0,174796"
约饭么,"0,65401","0,65404","0,65421","0,65428","0,65431",0,0,0,"0,65445","0,65445","0,65450","0,65452",0,0,"0,65461","0,65463","0,65467","0,65469","0,65476"
事有轻重缓急,"0,59358","0,59359","0,59377","0,59381","0,59383",0,0,"0,59399","0,59399","0,59404","0,59407","0,59410",0,0,"0,59419","0,59420","0,59424","0,59427","0,59429"
我请客,"0,68845","0,68848","0,68875","0,68880","0,68882",0,0,"0,68898","0,68906","0,68910","0,68912","0,68916",0,0,"0,68923","0,68926","0,68934","0,68938","0,68941"
难以启齿的表达,"0,334130","0,334167","0,334656","0,334683","0,334711",0,0,"0,334904","0,334936","0,335008","0,335050","0,335075",0,0,"0,335151","0,335161","0,335254","0,335283","0,335305"
按计划进行,"0,67414","0,67417","0,67433","0,67440",0,0,0,"0,67461","0,67463","0,67467","0,67471","0,67475",0,0,"0,67485","0,67486","0,67491","0,67495","0,67501"
网红们的整容脸,"0,159723","0,159734","0,159799","0,159814","0,159820",0,0,0,"0,159878","0,159888","0,159899","0,159913",0,0,"0,159960","0,159969","0,159983","0,159997","0,160007"
秋膘贴起来,"0,153884","0,153890","0,153938","0,153948","0,153957",0,0,"0,154011","0,154020","0,154037","0,154052","0,154067",0,0,"0,154115","0,154122","0,154147","0,154159","0,154174"
性格描述,"0,1566836","0,1566856","0,1567949","0,1568051","0,1568077",0,0,"0,1568161","0,1568192","0,1568208","0,1568244","0,1569096",0,0,"0,1569314","0,1569325","0,1569358","0,1569373","0,1569814"
秋冬护肤,"0,358496","0,358630","0,359626","0,359926","0,360156",0,0,0,"0,361087","0,361341","0,361563","0,361798",0,0,"0,362423","0,362560","0,362816","0,363044","0,363265"
认识你自己,"0,86753","0,86754","0,86779","0,86786","0,86788",0,0,0,"0,86802","0,86809","0,86813","0,86815",0,0,"0,86831","0,86835","0,86846","0,86855","0,86860"
正中要害,"0,61691","0,61692","0,61707","0,61712","0,61715",0,0,"0,61730","0,61730","0,61734","0,61738","0,61741",0,0,"0,61751","0,61754","0,61758","0,61762","0,61766"
花式表达感谢,"0,440977","0,441172","0,451774","0,451836","0,452091",0,0,0,"0,453443","0,454049","0,454212","0,454276",0,0,"0,454558","0,454615","0,455496","0,455555","0,455618"
充实自己,"0,84113","0,84114","0,84132","0,84138","0,84141",0,0,0,"0,84165","0,84166","0,84169","0,84172",0,0,"0,84187","0,84190","0,84194","0,84200","0,84203"
男朋友爱上闺蜜,"0,122721","0,122734","0,122841","0,122871","0,122898",0,0,"0,122999","0,123029","0,123086","0,123112","0,123149",0,0,"0,123459","0,123515","0,123626","0,123705","0,123801"
你晒黑了吗,"0,130108","0,130120","0,130188","0,130202","0,130218",0,0,"0,130258","0,130278","0,130300","0,130320","0,130339",0,0,"0,130394","0,130406","0,130426","0,130436","0,130447"
最好的尚未到来,"0,62979","0,62981","0,62991","0,62993","0,62995",0,0,"0,63006","0,63008","0,63010","0,63011","0,63012",0,0,"0,63022","0,63023","0,63027","0,63031","0,63032"
实现梦想,"0,78260","0,78263","0,78281","0,78286","0,78288",0,0,"0,78300","0,78304","0,78307","0,78308","0,78314",0,"0,78321","0,78328","0,78330","0,78335","0,78339","0,78344"
书中自有黄金屋,"0,454130","0,454180","0,456005","0,456113","0,456209",0,0,"0,458062","0,458353","0,458732","0,459101","0,459481",0,0,"0,461317","0,461495","0,461787","0,462031","0,462303"
突发事件,"0,141435","0,141476","0,141931","0,142053","0,142152",0,0,"0,142552","0,142725","0,142811","0,142924","0,143042",0,0,"0,143416","0,143484","0,143623","0,143712","0,143832"
没有不散的宴席,"0,64368","0,64370","0,64382","0,64385","0,64388",0,0,"0,64399","0,64402","0,64405","0,64406","0,64408",0,0,"0,64419","0,64420","0,64424","0,64425","0,64428"
时不再来,"0,69852","0,69862","0,69924","0,69950","0,69967",0,0,"0,70026","0,70035","0,70049","0,70066","0,70083",0,0,"0,70139","0,70148","0,70173","0,70183","0,70199"
重新开始,"0,79653","0,79656","0,79673",0,0,0,0,"0,79686","0,79689","0,79690","0,79691","0,79693",0,0,"0,79706","0,79707","0,79712","0,79714","0,79718"
重温经典电影,"0,121963","0,121975","0,4722651","0,4722781","0,122077",0,0,"0,4724414","0,4724580","0,4724752","0,4724905","0,122210",0,0,"0,4730736","0,4730750","0,4730786","0,4730812","0,4730833"
浪漫的精髓,"0,56475","0,56477","0,56490","0,56492","0,56493",0,0,"0,56503","0,56506","0,56508","0,56512","0,56515",0,0,"0,56526","0,56526","0,56530","0,56531","0,56534"
美颜自拍,"0,254550","0,254555","0,255031","0,255164","0,255170",0,0,"0,255194","0,255200","0,255208","0,255214","0,255223",0,0,"0,255253","0,255262","0,256636","0,257351","0,257510"
耐心点,"0,70798","0,70800","0,70812","0,70815","0,70818",0,0,"0,70832","0,70833","0,70835","0,70839","0,70840",0,0,"0,70848","0,70851","0,70856","0,70858","0,70859"
服务他人,"0,63974","0,63980","0,64034","0,64047","0,64056",0,0,"0,64086","0,64096","0,64108","0,64119","0,64130",0,0,"0,64161","0,64167","0,64184","0,64193","0,64203"
想带你去的地方,"0,69208","0,69210","0,69221",0,"0,69229",0,0,0,"0,69239","0,69240","0,69243","0,69247",0,0,"0,69256","0,69258","0,69262","0,69266","0,69269"
不要贬低自己,"0,79880","0,79882","0,79895","0,79899","0,79900",0,0,"0,79913","0,79915","0,79918","0,79920","0,79920",0,0,"0,79926","0,79928","0,79932","0,79933","0,79936"
如何唱好英文歌,"0,4438012","0,4438167","0,4438994","0,4439110","0,4439204",0,0,"0,4439751","0,4439849","0,4440011","0,4440132","0,4440285",0,0,"0,4440917","0,4440997","0,4441155","0,4441252","0,4441346"
停止比较,"0,58930","0,58932","0,58943","0,58947","0,58948",0,0,"0,58959","0,58961","0,58965","0,58967","0,58969",0,0,"0,58976","0,58978","0,58981","0,58983","0,58987"
永不褪色的美,"0,61994","0,61998","0,62021","0,62024","0,62026",0,0,"0,62039","0,62042","0,62044","0,62048","0,62050",0,0,"0,62060","0,62061","0,62066","0,62068","0,62071"
该交作业啦,"0,409422","0,409441","0,409556","0,409598","0,409620",0,0,"0,409697","0,409726","0,409760","0,409789","0,409820",0,0,"0,409928","0,409946","0,409981","0,410021","0,410045"
暑假工,"0,202393","0,202402","0,202541",0,"0,202586",0,0,"0,202692","0,202714","0,202741","0,202771","0,202802",0,"0,202868","0,202910","0,202924","0,202962","0,202993","0,203016"
一切都好,"0,71915","0,71916","0,71926",0,"0,71932",0,0,"0,71940","0,71941","0,71943","0,71945","0,71950",0,0,"0,71960","0,71960","0,71962","0,71965","0,71968"
校服热议,"0,215523","0,215536","0,215621",0,"0,215665",0,0,"0,215722","0,215750","0,215779","0,215798","0,215820",0,0,"0,215897","0,215910","0,215938","0,215958","0,215993"
如何衡量生命,"0,54793","0,54794","0,54804",0,"0,54809",0,0,"0,54815","0,54816","0,54817","0,54820","0,54824",0,0,"0,54831","0,54831","0,54833","0,54835","0,54836"
小黄人经典台词,"0,296966","0,297091","0,297990",0,"0,298386",0,0,"0,298988","0,299129","0,299323","0,299520","0,299674",0,0,"0,300291","0,300434","0,300648","0,300781","0,300952"
我来帮你,"0,74950","0,74951","0,74968",0,"0,74975",0,0,"0,74986","0,74988","0,74992","0,74995","0,75000",0,0,"0,75008","0,75011","0,75013","0,75017","0,75018"
见到你真好,"0,76214","0,76217","0,76232",0,"0,76238",0,0,"0,76248","0,76250","0,76254","0,76257","0,76260",0,0,"0,76267","0,76267","0,76271","0,76274","0,76276"
嘻哈乐入门,"0,128666","0,128706","0,128851",0,"0,128893",0,0,"0,128992","0,129012","0,129037","0,129061","0,129085",0,0,"0,129189","0,129202","0,129241","0,129259","0,129283"
开什么玩笑,"0,69876","0,69878","0,69892",0,"0,69900",0,0,"0,69910","0,69912","0,69914","0,69919","0,69922",0,0,"0,69931","0,69933","0,69939","0,69942","0,69946"
缺乏证据,"0,47469","0,47470","0,47481",0,"0,47488",0,0,"0,47497","0,47499","0,47502","0,47507","0,47509",0,0,"0,47513","0,47514","0,47518","0,47520","0,47523"
行动的种子,"0,67858","0,67860","0,67869",0,"0,67875",0,0,"0,67884","0,67885","0,67889","0,67891","0,67894",0,0,"0,67901","0,67902","0,67904","0,67906","0,67909"
最好的出路,"0,64611","0,64613","0,64619",0,"0,64626",0,0,"0,64637","0,64639","0,64641","0,64642","0,64645",0,0,"0,64652","0,64655","0,64658","0,64660","0,64662"
为机会而准备,"0,69302","0,69304","0,69314",0,"0,69323",0,0,"0,69336","0,69338","0,69341","0,69342","0,69343",0,0,"0,69352","0,69353","0,69356","0,69358","0,69360"
玩转地铁广告,"0,100174","0,100192","0,100322","0,100357","0,100377",0,0,0,"0,100507","0,100546","0,100577","0,100633",0,"0,100670","0,100705","0,100723","0,100765","0,100796","0,100829"
弱读作业（下）,"0,434275","0,434705","0,438123",0,"0,439848",0,0,"0,442666","0,443608","0,444704","0,445563","0,446366",0,0,"0,448721","0,449395","0,450518","0,451280","0,452117"
笑对他人,"0,73609","0,73611","0,73628","0,73631","0,73634",0,0,"0,73645","0,73647","0,73651","0,73653","0,73656",0,0,"0,73667","0,73668","0,73672","0,73676","0,73678"
职业装穿出时尚,"0,128792","0,128806","0,129393",0,"0,129459",0,0,"0,129937","0,130451","0,130575","0,130688","0,130748",0,0,"0,130982","0,131407","0,131563","0,131673","0,131739"
幸福还是苦难？,"0,176804","0,176809","0,176859","0,176885","0,176897",0,0,"0,176939","0,176956","0,176974","0,176993","0,177015",0,0,"0,177063","0,177072","0,177098","0,177115","0,177129"
恶劣天气,"0,140170","0,140176","0,140267",0,"0,140336",0,0,0,"0,140444","0,140476","0,140494","0,140530",0,0,"0,140613","0,140645","0,140684","0,140722","0,140743"
俳句,"0,98656","0,98689","0,99011","0,99109","0,99169",0,0,0,"0,99492","0,99560","0,99654","0,99723",0,0,"0,99971","0,100016","0,100099","0,100159","0,100218"
我的父母,"0,273526","0,273530","0,273580","0,273599","0,273611",0,0,0,"0,273662","0,273674","0,273681","0,273697",0,0,"0,273735","0,273741","0,273750","0,273760","0,273769"
系列电影,"0,82994","0,83010","0,83141","0,83163","0,83187",0,0,"0,83280","0,83304","0,83332","0,83356","0,83383",0,0,"0,83471","0,83480","0,83498","0,83519","0,83539"
乔迁新居,"0,67362","0,67369","0,67400","0,67416","0,67425",0,0,"0,67448","0,67458","0,67492","0,67501","0,67538",0,0,"0,67569","0,67574","0,67584","0,67596","0,67603"
恐怖小说,"0,24710","0,24732","0,24846","0,24865","0,24895",0,0,"0,24976","0,24996","0,25010","0,25023","0,25040",0,0,"0,25129","0,25140","0,25161","0,25183","0,25200"
纽约，那些不容错过的,"0,155273","0,155304","0,155525","0,155577",0,0,0,"0,155778","0,155845","0,155873","0,155936","0,155991",0,0,"0,156153","0,156195","0,156287","0,156326","0,156378"
伦敦必逛景点,"0,141696","0,141734","0,141950","0,142009","0,142058",0,0,"0,142248","0,142307","0,142355","0,142403","0,142457",0,0,"0,142640","0,142683","0,142752","0,142802","0,142861"
四级高频词典第19辑,"0,85445","0,85484","0,85765","0,85857","0,85914",0,0,"0,86108","0,86188","0,86233","0,86307","0,86379",0,0,"0,86612","0,86652","0,86732","0,86764","0,86802"
美国高中,"0,424757","0,424790","0,425108","0,425189","0,425252",0,0,"0,425531","0,425635","0,425678","0,425758","0,425856",0,0,"0,426153","0,426205","0,426307","0,426360","0,426420"
颜色词的英文含义,"0,233660","0,233693","0,233873",0,"0,233944",0,0,"0,234079","0,234106","0,234139","0,234163","0,234198",0,0,"0,234344","0,234371","0,234431","0,234469","0,234513"
出国必知倒时差,"0,349914","0,350245","0,352434",0,"0,353347",0,0,"0,354814","0,355311","0,355595","0,356047","0,356512",0,0,"0,357847","0,358140","0,358574","0,358933","0,359347"
克扣奖金就辞职,"0,638812","0,638823","0,638893",0,"0,638935",0,0,"0,638987","0,639002","0,639024","0,639040","0,639056",0,0,"0,639100","0,639111","0,639134","0,639150","0,639168"
影院撩妹指南,"0,801352","0,801400","0,801664",0,"0,801777",0,0,"0,802069","0,802133","0,802217","0,802288","0,802340",0,0,"0,812465","0,812532","0,812607","0,812679","0,812756"
夏天必备防晒霜,"0,35818","0,35825","0,35877",0,"0,35909",0,0,"0,35954","0,35964","0,35978","0,35988","0,36001",0,0,"0,36044","0,36054","0,36071","0,36085","0,36094"
别再“葛优躺”！,"0,101305","0,101312","0,101359","0,101377","0,101386",0,0,"0,101433","0,103631","0,104371","0,106427","0,107277",0,"0,107307","0,107818","0,107825","0,107845","0,107854","0,110970"
糟糕约会脱身妙计,"0,280646","0,280651","0,280698",0,"0,280720",0,0,"0,280749","0,280753","0,280763","0,280772","0,280785",0,0,"0,280813","0,280822","0,280835","0,280847","0,280857"
发生,"0,16707","0,16709","0,16719","0,16719","0,16719",0,0,"0,16731","0,16734","0,16736","0,16737","0,16739",0,0,"0,16747","0,16748","0,16751","0,16755","0,16757"
挣扎,"0,12581","0,12581","0,12586","0,12586","0,12586",0,0,"0,12597","0,12598","0,12599","0,12601","0,12603",0,0,"0,12605","0,12606","0,12608","0,12610","0,12612"
胖妹也穿比基尼,"0,47388","0,47405","0,47490",0,"0,47537",0,0,"0,47624","0,47642","0,47668","0,47691","0,47711",0,0,"0,47789","0,47811","0,47839","0,47863","0,47889"
幸福向前冲,"0,16843","0,16843","0,16849",0,"0,16852",0,0,"0,16861","0,16861","0,16865","0,16869","0,16873",0,0,"0,16880","0,16881","0,16884","0,16888","0,16890"
决定尝试,"0,25034","0,25036","0,25068","0,25078",0,0,0,"0,25115","0,25122","0,25128","0,25141","0,25154",0,0,"0,25193","0,25201","0,25228","0,25241","0,25261"
如何面对,"0,19941","0,19943","0,19951",0,"0,19955",0,0,"0,19966","0,19968","0,19969","0,19972","0,19974",0,0,"0,19979","0,19980","0,19982","0,19984","0,19986"
真正的世界是怎样的,"0,12742","0,12742","0,12750","0,12751","0,12752",0,0,0,"0,12765","0,12766","0,12768","0,12772",0,0,"0,12778","0,12780","0,12784","0,12787","0,12791"
迪斯尼和皮克斯,"0,98118","0,98122","0,98198","0,98213",0,0,0,"0,98287","0,98299","0,98310","0,98326","0,98344",0,0,"0,98400","0,98408","0,98431","0,98447","0,98467"
明天,"0,16375","0,16377","0,16388","0,16390","0,16391",0,0,"0,16406","0,16409","0,16411","0,16416","0,16421",0,0,"0,16427","0,16428","0,16431","0,16433","0,16435"
假如只有三天光明,"0,6795","0,6797","0,6810",0,"0,6817",0,0,"0,6833","0,6835","0,6839","0,6844","0,6849",0,0,"0,6861","0,6865","0,6872","0,6876","0,6878"
万能钥匙，你想要吗,"0,6422","0,6422","0,6427","0,6429","0,6433",0,0,"0,6440","0,6441","0,6443","0,6445","0,6450",0,0,"0,6458","0,6460","0,6464","0,6466","0,6468"
不离不弃,"0,17165","0,17168","0,17181","0,17185","0,17188",0,0,"0,17208","0,17211","0,17216","0,17221","0,17232",0,0,"0,17254","0,17259","0,17274","0,17282","0,17290"
家,"0,8033","0,8034","0,8055","0,8060","0,8062",0,0,"0,8080","0,8082","0,8083","0,8088","0,8095",0,0,"0,8112","0,8116","0,8122","0,8125","0,8132"
模仿游戏,"0,14001","0,14003","0,14022","0,14028","0,14033",0,0,"0,14049","0,14052","0,14054","0,14058","0,14066",0,0,"0,14078","0,14085","0,14092","0,14099","0,14104"
友情改变世界,"0,18359","0,18362","0,18376","0,18381","0,18383",0,0,"0,18397","0,18400","0,18404","0,18410","0,18413",0,0,"0,18423","0,18425","0,18433","0,18437","0,18445"
走！去抓神奇宝贝,"0,11803","0,11805","0,11839","0,11849","0,11855",0,0,"0,11891","0,11898","0,11903","0,11912","0,11920",0,0,"0,11940","0,11948","0,11959","0,11969","0,11972"
一个坑跌两次,"0,9114","0,9115","0,9128","0,9130","0,9131",0,0,0,"0,9144","0,9145","0,9148","0,9150",0,0,"0,9156","0,9159","0,9164","0,9166","0,9170"
一切皆有可能,"0,11359","0,50123","0,11393","0,11399","0,50145",0,0,"0,11421","0,50157","0,11426","0,11430","0,11439",0,0,"0,11455","0,11460","0,50169","0,11471","0,11475"
我的奶酪,"0,10708","0,10709","0,10714","0,10717","0,10717",0,0,"0,10726","0,10733","0,10734","0,10737","0,10739",0,0,"0,10750","0,10752","0,10757","0,10761","0,10763"
我不知道,"0,15184","0,15187","0,15206","0,15210","0,15212",0,0,"0,15234","0,15242","0,15247","0,15251","0,15257",0,0,"0,15278","0,15281","0,15287","0,15292","0,15296"
成为闪耀的自己,"0,17471","0,17471","0,17487","0,17492","0,17492",0,0,"0,17503","0,17506","0,17509","0,17511","0,17514",0,0,"0,17524","0,17528","0,17534","0,17537","0,17541"
成长教育,"0,14411","0,14414","0,14420","0,14423","0,14427",0,0,"0,14437","0,14439","0,14441","0,14444","0,14449",0,0,"0,14460","0,14463","0,14468","0,14471","0,14474"
没有不可能,"0,17689","0,32252","0,17693","0,17694","0,32278",0,0,"0,17704","0,32293","0,17708","0,32303","0,32305",0,0,"0,17720","0,17723","0,17725","0,17727","0,17731"
